Sample Time,xECG,ivECG,Error,Error Description,User State,User CM Marker,xECG_filtered,ivECG_filtered
5.392,8.301024,-68.108016,NA,NA,,NA,-0.092141,-0.086469
5.396,8.311344,-67.759680,NA,NA,,NA,-0.091346,-0.092025
5.4,8.258160,-67.973904,NA,NA,,NA,-0.091374,-0.082984
5.404,8.247744,-68.341344,NA,NA,,NA,-0.093383,-0.070506
5.408,8.306160,-68.165136,NA,NA,,NA,-0.097907,-0.072900
5.412,8.298480,-67.799328,NA,NA,,NA,-0.104155,-0.088255
5.416,8.230368,-67.942176,NA,NA,,NA,-0.110217,-0.102289
5.42,8.191824,-68.344368,NA,NA,,NA,-0.114181,-0.106893
5.424,8.260320,-68.229888,NA,NA,,NA,-0.115394,-0.100010
5.428,8.294256,-67.828848,NA,NA,,NA,-0.114669,-0.085402
5.432,8.220240,-67.894896,NA,NA,,NA,-0.113292,-0.077155
5.436,8.151744,-68.322720,NA,NA,,NA,-0.111626,-0.085354
5.44,8.217264,-68.315616,NA,NA,,NA,-0.108383,-0.097580
5.444,8.274720,-67.905600,NA,NA,,NA,-0.101353,-0.092913
5.448,8.263776,-67.820832,NA,NA,,NA,-0.089099,-0.070055
5.452,8.250000,-68.174832,NA,NA,,NA,-0.072231,-0.044450
5.456,8.292192,-68.253408,NA,NA,,NA,-0.053378,-0.023786
5.46,8.319888,-67.907952,NA,NA,,NA,-0.036006,-0.002831
5.464,8.304144,-67.734960,NA,NA,,NA,-0.022918,0.020472
5.468,8.265264,-68.076192,NA,NA,,NA,-0.015026,0.035940
5.472,8.272368,-68.270880,NA,NA,,NA,-0.012329,0.021906
5.476,8.315856,-67.971168,NA,NA,,NA,-0.008704,0.002176
5.48,8.329584,-67.694832,NA,NA,,NA,-0.002334,-0.007774
5.484,8.309664,-67.944624,NA,NA,,NA,0.007922,0.014860
5.488,8.327520,-68.206608,NA,NA,,NA,0.019927,0.059288
5.492,8.365632,-67.960080,NA,NA,,NA,0.029229,0.088907
5.496,8.352048,-67.649712,NA,NA,,NA,0.031520,0.081753
5.5,8.267616,-67.903056,NA,NA,,NA,0.024654,0.051151
5.504,8.214288,-68.280624,NA,NA,,NA,0.009095,0.023192
5.508,8.212320,-68.147952,NA,NA,,NA,-0.013122,0.005054
5.512,8.218368,-67.823472,NA,NA,,NA,-0.039718,-0.016417
5.516,8.149824,-67.964928,NA,NA,,NA,-0.068568,-0.050468
5.52,8.082768,-68.380656,NA,NA,,NA,-0.097424,-0.089089
5.524,8.121888,-68.284512,NA,NA,,NA,-0.123897,-0.120255
5.528,8.157648,-67.902528,NA,NA,,NA,-0.145933,-0.141927
5.532,8.095440,-67.949184,NA,NA,,NA,-0.162408,-0.155928
5.536,8.021616,-68.353344,NA,NA,,NA,-0.173231,-0.161142
5.54,8.064624,-68.343888,NA,NA,,NA,-0.178754,-0.161746
5.544,8.090496,-67.995024,NA,NA,,NA,-0.179504,-0.167437
5.548,8.031504,-67.952160,NA,NA,,NA,-0.176931,-0.176353
5.552,7.989312,-68.319888,NA,NA,,NA,-0.174446,-0.174711
5.556,8.032368,-68.406720,NA,NA,,NA,-0.177587,-0.161756
5.56,8.071440,-68.068272,NA,NA,,NA,-0.192025,-0.157264
5.564,8.050416,-67.905168,NA,NA,,NA,-0.219021,-0.178793
5.568,7.909008,-68.318496,NA,NA,,NA,-0.249310,-0.222344
5.572,7.823616,-68.615808,NA,NA,,NA,-0.264517,-0.285934
5.576,7.923840,-68.240064,NA,NA,,NA,-0.235118,-0.329976
5.58,8.080800,-67.788240,NA,NA,,NA,-0.133672,-0.292628
5.584,8.320320,-67.790400,NA,NA,,NA,0.052934,-0.112862
5.588,8.769216,-67.652016,NA,NA,,NA,0.313869,0.219312
5.592,9.288912,-66.937104,NA,NA,,NA,0.613252,0.640279
5.596,9.522672,-66.361776,NA,NA,,NA,0.898339,1.038830
5.6,9.505440,-66.549936,NA,NA,,NA,1.113887,1.313795
5.604,9.454224,-66.956496,NA,NA,,NA,1.217157,1.422406
5.608,9.324192,-66.954384,NA,NA,,NA,1.189075,1.373184
5.612,9.052128,-66.850896,NA,NA,,NA,1.039542,1.176726
5.616,8.600016,-67.388208,NA,NA,,NA,0.805138,0.840952
5.62,8.126832,-68.252160,NA,NA,,NA,0.538577,0.433933
5.624,8.029104,-68.288160,NA,NA,,NA,0.292427,0.096651
5.628,8.046096,-67.877520,NA,NA,,NA,0.102776,-0.066968
5.632,8.011248,-67.908912,NA,NA,,NA,-0.019525,-0.089162
5.636,7.964304,-68.321232,NA,NA,,NA,-0.085747,-0.080567
5.64,7.983792,-68.319696,NA,NA,,NA,-0.117552,-0.100821
5.644,8.014896,-67.933632,NA,NA,,NA,-0.134468,-0.132882
5.648,7.929120,-67.920768,NA,NA,,NA,-0.147237,-0.152866
5.652,7.858416,-68.340912,NA,NA,,NA,-0.158512,-0.164026
5.656,7.894992,-68.419920,NA,NA,,NA,-0.167258,-0.171294
5.66,7.945584,-68.073456,NA,NA,,NA,-0.172585,-0.170483
5.664,7.912896,-67.928160,NA,NA,,NA,-0.179689,-0.166620
5.668,7.853040,-68.269776,NA,NA,,NA,-0.180833,-0.166930
5.672,7.867680,-68.448096,NA,NA,,NA,-0.181794,-0.174275
5.676,7.939344,-68.126496,NA,NA,,NA,-0.182745,-0.182432
5.68,7.912224,-67.907520,NA,NA,,NA,-0.183140,-0.187371
5.684,7.853472,-68.184432,NA,NA,,NA,-0.182403,-0.187924
5.688,7.849152,-68.442576,NA,NA,,NA,-0.180403,-0.182362
5.692,7.879728,-68.218416,NA,NA,,NA,-0.177429,-0.172159
5.696,7.920480,-67.884624,NA,NA,,NA,-0.173947,-0.163816
5.7,7.867344,-68.106912,NA,NA,,NA,-0.170325,-0.161709
5.704,7.835664,-68.451216,NA,NA,,NA,-0.166632,-0.163471
5.708,7.874640,-68.258064,NA,NA,,NA,-0.162564,-0.164757
5.712,7.908864,-67.908624,NA,NA,,NA,-0.157558,-0.163340
5.716,7.870464,-68.031648,NA,NA,,NA,-0.151161,-0.156900
5.72,7.839552,-68.408016,NA,NA,,NA,-0.143451,-0.143280
5.724,7.895664,-68.303136,NA,NA,,NA,-0.135079,-0.125802
5.728,7.936560,-67.921536,NA,NA,,NA,-0.126789,-0.112032
5.732,7.894992,-67.950000,NA,NA,,NA,-0.118735,-0.104431
5.736,7.833456,-68.369568,NA,NA,,NA,-0.110112,-0.099048
5.74,7.885200,-68.353728,NA,NA,,NA,-0.099426,-0.093657
5.744,7.920720,-67.975152,NA,NA,,NA,-0.085371,-0.086380
5.748,7.918272,-67.896864,NA,NA,,NA,-0.067751,-0.068830
5.752,7.885872,-68.253936,NA,NA,,NA,-0.047630,-0.037782
5.756,7.921824,-68.348640,NA,NA,,NA,-0.026497,-0.009405
5.76,7.993680,-67.969248,NA,NA,,NA,-0.003774,0.020606
5.764,7.991760,-67.775136,NA,NA,,NA,0.018196,0.028166
5.768,7.951296,-68.100672,NA,NA,,NA,0.041979,0.054918
5.772,8.000304,-68.272896,NA,NA,,NA,0.068474,0.095392
5.776,8.078976,-67.940976,NA,NA,,NA,0.097721,0.127686
5.78,8.100384,-67.651248,NA,NA,,NA,0.129040,0.151642
5.784,8.064912,-67.924272,NA,NA,,NA,0.161527,0.181946
5.788,8.096304,-68.179968,NA,NA,,NA,0.194253,0.217068
5.792,8.185824,-67.900320,NA,NA,,NA,0.225886,0.247343
5.796,8.213808,-67.537824,NA,NA,,NA,0.254096,0.277524
5.8,8.148720,-67.759392,NA,NA,,NA,0.275573,0.311294
5.804,8.148528,-68.123664,NA,NA,,NA,0.287042,0.332033
5.808,8.194416,-67.936512,NA,NA,,NA,0.286773,0.325474
5.812,8.189136,-67.568976,NA,NA,,NA,0.275375,0.302531
5.816,8.074176,-67.777584,NA,NA,,NA,0.255176,0.279871
5.82,7.998192,-68.230032,NA,NA,,NA,0.228756,0.257969
5.824,8.015760,-68.158032,NA,NA,,NA,0.197763,0.231369
5.828,8.003424,-67.783008,NA,NA,,NA,0.162826,0.199460
5.832,7.906848,-67.880784,NA,NA,,NA,0.124481,0.159546
5.836,7.818336,-68.342352,NA,NA,,NA,0.084254,0.109038
5.84,7.863984,-68.335056,NA,NA,,NA,0.044976,0.056869
5.844,7.875600,-67.960272,NA,NA,,NA,0.009939,0.016462
5.848,7.775424,-67.984896,NA,NA,,NA,-0.018507,-0.009584
5.852,7.718688,-68.401008,NA,NA,,NA,-0.039800,-0.026139
5.856,7.730208,-68.492208,NA,NA,,NA,-0.059417,-0.045138
5.86,7.751088,-68.147280,NA,NA,,NA,-0.069616,-0.051472
5.864,7.710720,-68.027904,NA,NA,,NA,-0.076147,-0.061328
5.868,7.649808,-68.381088,NA,NA,,NA,-0.079801,-0.072703
5.872,7.659840,-68.562672,NA,NA,,NA,-0.081519,-0.079098
5.876,7.719552,-68.244336,NA,NA,,NA,-0.082624,-0.080037
5.88,7.704048,-68.010096,NA,NA,,NA,-0.084495,-0.079230
5.884,7.627872,-68.309280,NA,NA,,NA,-0.087911,-0.077453
5.888,7.614384,-68.587776,NA,NA,,NA,-0.092616,-0.076513
5.892,7.662528,-68.335056,NA,NA,,NA,-0.097486,-0.081752
5.896,7.677456,-68.017104,NA,NA,,NA,-0.101198,-0.091899
5.9,7.618896,-68.247024,NA,NA,,NA,-0.103030,-0.096568
5.904,7.612560,-68.582496,NA,NA,,NA,-0.103258,-0.091746
5.908,7.664640,-68.399472,NA,NA,,NA,-0.102848,-0.087440
5.912,7.649136,-68.055552,NA,NA,,NA,-0.102777,-0.092312
5.916,7.598016,-68.182560,NA,NA,,NA,-0.103533,-0.099905
5.92,7.571232,-68.564496,NA,NA,,NA,-0.104973,-0.099262
5.924,7.647456,-68.455488,NA,NA,,NA,-0.106341,-0.093491
5.928,7.690800,-68.060448,NA,NA,,NA,-0.106482,-0.095929
5.932,7.621824,-68.118192,NA,NA,,NA,-0.104289,-0.107696
5.936,7.564464,-68.531856,NA,NA,,NA,-0.099248,-0.113123
5.94,7.572432,-68.533488,NA,NA,,NA,-0.091960,-0.103722
5.944,7.609872,-68.165040,NA,NA,,NA,-0.084403,-0.091526
5.948,7.579728,-68.111376,NA,NA,,NA,-0.079372,-0.089068
5.952,7.554576,-68.468112,NA,NA,,NA,-0.080014,-0.107730
5.956,7.597824,-68.532864,NA,NA,,NA,-0.084977,-0.114568
5.96,7.623984,-68.203392,NA,NA,,NA,-0.093259,-0.126322
5.964,7.588656,-68.053920,NA,NA,,NA,-0.101434,-0.139618
5.968,7.542912,-68.399808,NA,NA,,NA,-0.106513,-0.141956
5.972,7.596768,-68.553888,NA,NA,,NA,-0.107589,-0.131760
5.976,7.631856,-68.251248,NA,NA,,NA,-0.106059,-0.122309
5.98,7.590576,-68.021472,NA,NA,,NA,-0.104392,-0.122231
5.984,7.515168,-68.346240,NA,NA,,NA,-0.104396,-0.129360
5.988,7.538976,-68.616624,NA,NA,,NA,-0.106294,-0.140047
5.992,7.582992,-68.358528,NA,NA,,NA,-0.109165,-0.147811
5.996,7.582560,-68.020608,NA,NA,,NA,-0.112107,-0.142796
6.0,7.514736,-68.261424,NA,NA,,NA,-0.114829,-0.128636
6.004,7.511616,-68.610432,NA,NA,,NA,-0.117084,-0.125608
6.008,7.568208,-68.407296,NA,NA,,NA,-0.117627,-0.142603
6.012,7.618704,-67.993056,NA,NA,,NA,-0.114081,-0.161633
6.016,7.610112,-68.105568,NA,NA,,NA,-0.104353,-0.160685
6.02,7.604400,-68.477808,NA,NA,,NA,-0.088434,-0.136703
6.024,7.632240,-68.360736,NA,NA,,NA,-0.068890,-0.101843
6.028,7.636032,-67.989552,NA,NA,,NA,-0.049666,-0.071952
6.032,7.601712,-68.045616,NA,NA,,NA,-0.034108,-0.057412
6.036,7.577904,-68.431296,NA,NA,,NA,-0.023401,-0.053548
6.04,7.619136,-68.411184,NA,NA,,NA,-0.016283,-0.047330
6.044,7.650336,-68.019264,NA,NA,,NA,-0.009962,-0.038790
6.048,7.661664,-67.939632,NA,NA,,NA,-0.002701,-0.022352
6.052,7.655328,-68.302512,NA,NA,,NA,0.009101,-0.023203
6.056,7.724064,-68.333712,NA,NA,,NA,0.023480,-0.003162
6.06,7.771968,-67.968288,NA,NA,,NA,0.036993,0.034986
6.064,7.724592,-67.849680,NA,NA,,NA,0.044923,0.061533
6.068,7.613856,-68.251776,NA,NA,,NA,0.043262,0.059064
6.072,7.591248,-68.461008,NA,NA,,NA,0.030516,0.039071
6.076,7.608336,-68.203440,NA,NA,,NA,0.008330,0.014157
6.08,7.569072,-68.010480,NA,NA,,NA,-0.019389,-0.019851
6.084,7.500528,-68.311632,NA,NA,,NA,-0.048112,-0.064573
6.088,7.476192,-68.586144,NA,NA,,NA,-0.074214,-0.104313
6.092,7.519776,-68.334000,NA,NA,,NA,-0.095802,-0.124797
6.096,7.505568,-68.051088,NA,NA,,NA,-0.112724,-0.132742
6.1,7.438944,-68.286336,NA,NA,,NA,-0.126098,-0.142543
6.104,7.424400,-68.619408,NA,NA,,NA,-0.137602,-0.152992
6.108,7.472208,-68.432016,NA,NA,,NA,-0.148534,-0.153861
6.112,7.480944,-68.083824,NA,NA,,NA,-0.159004,-0.150181
6.116,7.430016,-68.235264,NA,NA,,NA,-0.167910,-0.159137
6.12,7.387632,-68.609520,NA,NA,,NA,-0.173885,-0.181650
6.124,7.450032,-68.487840,NA,NA,,NA,-0.176951,-0.197153
6.128,7.491456,-68.107536,NA,NA,,NA,-0.180144,-0.191231
6.132,7.425600,-68.187792,NA,NA,,NA,-0.189143,-0.174089
6.136,7.326240,-68.627856,NA,NA,,NA,-0.208264,-0.171081
6.14,7.314528,-68.678544,NA,NA,,NA,-0.233971,-0.203383
6.144,7.375632,-68.272704,NA,NA,,NA,-0.246113,-0.233334
6.148,7.507056,-68.055168,NA,NA,,NA,-0.223066,-0.283947
6.152,7.730112,-68.163408,NA,NA,,NA,-0.130447,-0.253153
6.156,8.167680,-67.826592,NA,NA,,NA,0.049570,-0.080041
6.16,8.660784,-67.032576,NA,NA,,NA,0.308572,0.253649
6.164,8.921424,-66.611376,NA,NA,,NA,0.609084,0.694055
6.168,8.935392,-66.911520,NA,NA,,NA,0.894300,1.110575
6.172,8.914992,-67.139424,NA,NA,,NA,1.105959,1.367370
6.176,8.750880,-67.059216,NA,NA,,NA,1.201694,1.430169
6.18,8.431584,-67.130592,NA,NA,,NA,1.165296,1.362544
6.184,8.004192,-67.780944,NA,NA,,NA,1.009152,1.199813
6.188,7.596864,-68.463360,NA,NA,,NA,0.770259,0.903079
6.192,7.471056,-68.379264,NA,NA,,NA,0.500439,0.486254
6.196,7.446384,-68.067936,NA,NA,,NA,0.252051,0.102087
6.2,7.429824,-68.264544,NA,NA,,NA,0.062640,-0.090223
6.204,7.454784,-68.584608,NA,NA,,NA,-0.055155,-0.096331
6.208,7.493328,-68.401392,NA,NA,,NA,-0.112603,-0.048346
6.212,7.482528,-68.034432,NA,NA,,NA,-0.133794,-0.038070
6.216,7.406112,-68.224512,NA,NA,,NA,-0.141845,-0.060644
6.22,7.393008,-68.609952,NA,NA,,NA,-0.150075,-0.084564
6.224,7.439904,-68.495280,NA,NA,,NA,-0.161263,-0.101238
6.228,7.470384,-68.098128,NA,NA,,NA,-0.172419,-0.114685
6.232,7.409472,-68.188224,NA,NA,,NA,-0.180112,-0.127627
6.236,7.355616,-68.618592,NA,NA,,NA,-0.183096,-0.137536
6.24,7.403616,-68.577408,NA,NA,,NA,-0.185349,-0.157767
6.244,7.443984,-68.169552,NA,NA,,NA,-0.182087,-0.143109
6.248,7.413648,-68.134224,NA,NA,,NA,-0.178379,-0.133250
6.252,7.369008,-68.533296,NA,NA,,NA,-0.175337,-0.135781
6.256,7.423008,-68.570784,NA,NA,,NA,-0.173235,-0.136288
6.26,7.463280,-68.198976,NA,NA,,NA,-0.171522,-0.125106
6.264,7.446816,-68.079024,NA,NA,,NA,-0.169321,-0.115944
6.268,7.389024,-68.432208,NA,NA,,NA,-0.166081,-0.119045
6.272,7.423008,-68.587152,NA,NA,,NA,-0.161904,-0.121047
6.276,7.461024,-68.281488,NA,NA,,NA,-0.157260,-0.110764
6.28,7.434720,-68.067072,NA,NA,,NA,-0.152276,-0.100102
6.284,7.386096,-68.353008,NA,NA,,NA,-0.146424,-0.100709
6.288,7.429920,-68.580288,NA,NA,,NA,-0.139015,-0.102283
6.292,7.491696,-68.306352,NA,NA,,NA,-0.129952,-0.091924
6.296,7.495872,-68.008896,NA,NA,,NA,-0.120066,-0.076332
6.3,7.461360,-68.230992,NA,NA,,NA,-0.110740,-0.068192
6.304,7.470144,-68.529312,NA,NA,,NA,-0.102981,-0.066043
6.308,7.517424,-68.340528,NA,NA,,NA,-0.096573,-0.063012
6.312,7.540800,-67.985376,NA,NA,,NA,-0.089989,-0.061314
6.316,7.491456,-68.133936,NA,NA,,NA,-0.081206,-0.062269
6.32,7.486944,-68.479488,NA,NA,,NA,-0.068756,-0.055388
6.324,7.583472,-68.323440,NA,NA,,NA,-0.052314,-0.034249
6.328,7.624608,-67.921776,NA,NA,,NA,-0.032561,-0.010180
6.332,7.596528,-67.967712,NA,NA,,NA,-0.010479,0.006909
6.336,7.584336,-68.332800,NA,NA,,NA,0.014425,0.016343
6.34,7.659792,-68.264592,NA,NA,,NA,0.039893,0.047341
6.344,7.734528,-67.847136,NA,NA,,NA,0.067294,0.080913
6.348,7.706016,-67.788576,NA,NA,,NA,0.096784,0.106145
6.352,7.702752,-68.143872,NA,NA,,NA,0.128135,0.129545
6.356,7.814928,-68.144496,NA,NA,,NA,0.160698,0.159926
6.36,7.874112,-67.784592,NA,NA,,NA,0.193395,0.192851
6.364,7.842048,-67.650624,NA,NA,,NA,0.224671,0.223380
6.368,7.793184,-67.998384,NA,NA,,NA,0.252460,0.253565
6.372,7.839600,-68.143488,NA,NA,,NA,0.274285,0.279190
6.376,7.900704,-67.810944,NA,NA,,NA,0.287574,0.291612
6.38,7.871760,-67.582992,NA,NA,,NA,0.290139,0.293841
6.384,7.780992,-67.910400,NA,NA,,NA,0.280773,0.290508
6.388,7.745712,-68.219232,NA,NA,,NA,0.259843,0.269909
6.392,7.761744,-67.996896,NA,NA,,NA,0.229490,0.224096
6.396,7.700496,-67.736016,NA,NA,,NA,0.193195,0.172372
6.4,7.576944,-68.040528,NA,NA,,NA,0.154810,0.135320
6.404,7.560576,-68.399280,NA,NA,,NA,0.117520,0.105143
6.408,7.598592,-68.208048,NA,NA,,NA,0.083195,0.069013
6.412,7.587936,-67.865616,NA,NA,,NA,0.052348,0.035479
6.416,7.495248,-68.070096,NA,NA,,NA,0.024504,0.011658
6.42,7.447440,-68.476848,NA,NA,,NA,-0.001148,-0.015745
6.424,7.505760,-68.345472,NA,NA,,NA,-0.024976,-0.053417
6.428,7.520784,-67.961616,NA,NA,,NA,-0.046582,-0.085506
6.432,7.452960,-68.065632,NA,NA,,NA,-0.068421,-0.100770
6.436,7.411296,-68.478864,NA,NA,,NA,-0.082797,-0.112417
6.44,7.460256,-68.426448,NA,NA,,NA,-0.092711,-0.125455
6.444,7.488240,-68.044656,NA,NA,,NA,-0.098693,-0.133245
6.448,7.421952,-68.055072,NA,NA,,NA,-0.102139,-0.131698
6.452,7.377936,-68.471568,NA,NA,,NA,-0.104761,-0.127298
6.456,7.433376,-68.484000,NA,NA,,NA,-0.107735,-0.126314
6.46,7.480944,-68.093088,NA,NA,,NA,-0.111030,-0.129581
6.464,7.436880,-68.001456,NA,NA,,NA,-0.113579,-0.135280
6.468,7.375776,-68.368560,NA,NA,,NA,-0.114349,-0.138654
6.472,7.440336,-68.484576,NA,NA,,NA,-0.113397,-0.135292
6.476,7.484592,-68.166576,NA,NA,,NA,-0.111902,-0.129236
6.48,7.453920,-67.968816,NA,NA,,NA,-0.111128,-0.129543
6.484,7.392144,-68.289264,NA,NA,,NA,-0.111213,-0.136604
6.488,7.416336,-68.504208,NA,NA,,NA,-0.110896,-0.140843
6.492,7.472640,-68.224752,NA,NA,,NA,-0.108665,-0.136434
6.496,7.427856,-67.982256,NA,NA,,NA,-0.104455,-0.127797
6.5,7.397424,-68.200128,NA,NA,,NA,-0.100318,-0.121040
6.504,7.407216,-68.500032,NA,NA,,NA,-0.099219,-0.117366
6.508,7.474176,-68.291712,NA,NA,,NA,-0.102746,-0.118572
6.512,7.486320,-67.951536,NA,NA,,NA,-0.109628,-0.130523
6.516,7.416672,-68.130480,NA,NA,,NA,-0.116427,-0.151662
6.52,7.411296,-68.478672,NA,NA,,NA,-0.119849,-0.163823
6.524,7.464144,-68.340720,NA,NA,,NA,-0.118743,-0.150530
6.528,7.485792,-67.982640,NA,NA,,NA,-0.114502,-0.107484
6.532,7.408608,-68.069088,NA,NA,,NA,-0.108778,-0.096218
6.536,7.374672,-68.461008,NA,NA,,NA,-0.103440,-0.107006
6.54,7.447248,-68.409456,NA,NA,,NA,-0.099196,-0.114896
6.544,7.489968,-68.026704,NA,NA,,NA,-0.096449,-0.102150
6.548,7.445088,-67.993104,NA,NA,,NA,-0.095803,-0.083131
6.552,7.391136,-68.387376,NA,NA,,NA,-0.097767,-0.081465
6.556,7.436592,-68.438112,NA,NA,,NA,-0.102066,-0.099944
6.56,7.473312,-68.087808,NA,NA,,NA,-0.107524,-0.120907
6.564,7.434096,-67.988016,NA,NA,,NA,-0.112663,-0.126097
6.568,7.367664,-68.356176,NA,NA,,NA,-0.116207,-0.114273
6.572,7.411392,-68.486688,NA,NA,,NA,-0.116912,-0.103211
6.576,7.478256,-68.160480,NA,NA,,NA,-0.113248,-0.107718
6.58,7.455120,-67.926336,NA,NA,,NA,-0.103858,-0.115505
6.584,7.407216,-68.237952,NA,NA,,NA,-0.088853,-0.099995
6.588,7.451520,-68.460912,NA,NA,,NA,-0.070736,-0.058115
6.592,7.540800,-68.159472,NA,NA,,NA,-0.053724,-0.016912
6.596,7.541664,-67.850784,NA,NA,,NA,-0.041643,-0.000101
6.6,7.483968,-68.106192,NA,NA,,NA,-0.035861,-0.004553
6.604,7.516896,-68.394192,NA,NA,,NA,-0.034652,-0.012151
6.608,7.606752,-68.142192,NA,NA,,NA,-0.034128,-0.011594
6.612,7.612992,-67.789488,NA,NA,,NA,-0.029965,-0.005052
6.616,7.535952,-67.991184,NA,NA,,NA,-0.019048,0.001290
6.62,7.521744,-68.373552,NA,NA,,NA,-0.000707,0.010947
6.624,7.615584,-68.191488,NA,NA,,NA,0.021142,0.041553
6.628,7.673568,-67.766832,NA,NA,,NA,0.043519,0.083127
6.632,7.614816,-67.863408,NA,NA,,NA,0.058042,0.118297
6.636,7.585680,-68.263632,NA,NA,,NA,0.058988,0.125659
6.64,7.627728,-68.212512,NA,NA,,NA,0.044599,0.104440
6.644,7.604784,-67.860720,NA,NA,,NA,0.017846,0.065054
6.648,7.516032,-67.909776,NA,NA,,NA,-0.015263,0.014422
6.652,7.471872,-68.315904,NA,NA,,NA,-0.048612,-0.036829
6.656,7.494144,-68.371728,NA,NA,,NA,-0.078181,-0.070574
6.66,7.510224,-68.028096,NA,NA,,NA,-0.102576,-0.081473
6.664,7.434864,-67.971696,NA,NA,,NA,-0.122197,-0.086607
6.668,7.383600,-68.338992,NA,NA,,NA,-0.138042,-0.101142
6.672,7.414416,-68.465664,NA,NA,,NA,-0.150939,-0.118571
6.676,7.447584,-68.154480,NA,NA,,NA,-0.161339,-0.126488
6.68,7.401168,-67.980096,NA,NA,,NA,-0.169409,-0.127342
6.684,7.361856,-68.284368,NA,NA,,NA,-0.175156,-0.131502
6.688,7.411056,-68.479776,NA,NA,,NA,-0.178680,-0.140143
6.692,7.464576,-68.199696,NA,NA,,NA,-0.180920,-0.145149
6.696,7.439808,-67.949424,NA,NA,,NA,-0.184520,-0.140787
6.7,7.381872,-68.187504,NA,NA,,NA,-0.193518,-0.131215
6.704,7.386096,-68.490480,NA,NA,,NA,-0.210531,-0.131097
6.708,7.388784,-68.318256,NA,NA,,NA,-0.231724,-0.157928
6.712,7.296096,-68.084304,NA,NA,,NA,-0.242454,-0.212935
6.716,7.233984,-68.264880,NA,NA,,NA,-0.217696,-0.263103
6.72,7.353936,-68.487120,NA,NA,,NA,-0.125676,-0.245799
6.724,7.665552,-68.089632,NA,NA,,NA,0.043676,-0.095915
6.728,8.032368,-67.373664,NA,NA,,NA,0.288874,0.210631
6.732,8.443728,-66.984720,NA,NA,,NA,0.577546,0.628890
6.736,8.768400,-67.014768,NA,NA,,NA,0.856556,1.042672
6.74,8.973312,-66.814704,NA,NA,,NA,1.067638,1.321635
6.744,9.039360,-66.411888,NA,NA,,NA,1.165324,1.403673
6.748,8.845056,-66.568272,NA,NA,,NA,1.129944,1.316098
6.752,8.532576,-67.225536,NA,NA,,NA,0.972356,1.108627
6.756,8.263776,-67.590912,NA,NA,,NA,0.730306,0.797263
6.76,7.877376,-67.668528,NA,NA,,NA,0.457428,0.409818
6.764,7.556496,-67.806672,NA,NA,,NA,0.207607,0.052249
6.768,7.438848,-68.229168,NA,NA,,NA,0.019226,-0.147351
6.772,7.479552,-68.367840,NA,NA,,NA,-0.094670,-0.169244
6.776,7.526880,-68.028624,NA,NA,,NA,-0.145356,-0.116375
6.78,7.501056,-67.822416,NA,NA,,NA,-0.157540,-0.089316
6.784,7.430640,-68.150112,NA,NA,,NA,-0.155544,-0.101973
6.788,7.448112,-68.390736,NA,NA,,NA,-0.154123,-0.123211
6.792,7.488000,-68.130768,NA,NA,,NA,-0.157423,-0.136619
6.796,7.458336,-67.850352,NA,NA,,NA,-0.163680,-0.141396
6.8,7.381248,-68.124384,NA,NA,,NA,-0.170353,-0.141243
6.804,7.372464,-68.448384,NA,NA,,NA,-0.176315,-0.147607
6.808,7.425408,-68.230032,NA,NA,,NA,-0.181346,-0.166412
6.812,7.460016,-67.850112,NA,NA,,NA,-0.184997,-0.182907
6.816,7.411200,-68.022816,NA,NA,,NA,-0.189631,-0.200207
6.82,7.378752,-68.407824,NA,NA,,NA,-0.187895,-0.187813
6.824,7.444848,-68.253696,NA,NA,,NA,-0.183358,-0.177562
6.828,7.486080,-67.837776,NA,NA,,NA,-0.176976,-0.170698
6.832,7.413648,-67.947792,NA,NA,,NA,-0.170154,-0.163003
6.836,7.382976,-68.359296,NA,NA,,NA,-0.164290,-0.155749
6.84,7.458624,-68.271600,NA,NA,,NA,-0.160349,-0.150475
6.844,7.499328,-67.865136,NA,NA,,NA,-0.158493,-0.148291
6.848,7.443360,-67.871328,NA,NA,,NA,-0.157850,-0.153752
6.852,7.388496,-68.274048,NA,NA,,NA,-0.156686,-0.164158
6.856,7.450272,-68.278416,NA,NA,,NA,-0.153022,-0.164254
6.86,7.495584,-67.920096,NA,NA,,NA,-0.145535,-0.147734
6.864,7.456512,-67.827504,NA,NA,,NA,-0.134290,-0.129572
6.868,7.418736,-68.185488,NA,NA,,NA,-0.120750,-0.121620
6.872,7.470384,-68.280144,NA,NA,,NA,-0.106974,-0.114451
6.876,7.524288,-67.940976,NA,NA,,NA,-0.094572,-0.098792
6.88,7.508352,-67.761216,NA,NA,,NA,-0.083922,-0.084986
6.884,7.464384,-68.074224,NA,NA,,NA,-0.073965,-0.084119
6.888,7.514736,-68.252592,NA,NA,,NA,-0.062772,-0.086212
6.892,7.583088,-67.942896,NA,NA,,NA,-0.048532,-0.073753
6.896,7.594176,-67.674816,NA,NA,,NA,-0.030397,-0.046174
6.9,7.556256,-67.913040,NA,NA,,NA,-0.008775,-0.016949
6.904,7.581456,-68.175120,NA,NA,,NA,0.015160,0.007289
6.908,7.668864,-67.922400,NA,NA,,NA,0.040460,0.032061
6.912,7.705152,-67.571952,NA,NA,,NA,0.068072,0.083358
6.916,7.659936,-67.723776,NA,NA,,NA,0.096803,0.114216
